open_ts,open_price,highest_price,lowest_price,close_price,volume,close_ts,turnover,trade_num,buy_vol,buy_turnover,ignore
1633031700000,43618.60,43648.56,43567.00,43577.17,380.985,1633031759999,16612118.64485,2992,140.232,6116197.32678,0
1633031760000,43575.20,43598.49,43510.55,43555.92,637.747,1633031819999,27775600.83469,4920,250.757,10920754.45309,0
1633031820000,43555.93,43603.99,43525.15,43592.91,196.649,1633031879999,8567087.32298,2405,99.562,4338522.16804,0
1633031880000,43595.12,43635.51,43581.70,43624.96,133.571,1633031939999,5825494.90640,1695,84.093,3667620.67092,0
1633031940000,43624.95,43624.96,43507.00,43515.50,269.064,1633031999999,11719887.61047,2349,73.675,3209735.82827,0
1633032000000,43515.27,43633.35,43507.00,43616.37,304.225,1633032059999,13262236.20181,3361,187.435,8171113.31483,0
1633032060000,43616.37,43634.66,43572.20,43604.20,247.145,1633032119999,10776185.90484,2592,145.454,6342307.42456,0
1633032120000,43604.20,43652.90,43604.20,43628.20,197.691,1633032179999,8625768.12190,2206,121.484,5300703.38537,0
1633032180000,43630.22,43647.40,43613.23,43625.60,163.190,1633032239999,7120160.54571,1773,76.806,3351151.47518,0
1633032240000,43625.60,43677.00,43622.82,43660.01,263.482,1633032299999,11503935.09009,2201,216.847,9467798.94852,0
1633032300000,43660.00,43766.32,43654.59,43727.66,513.828,1633032359999,22465197.21508,4597,382.796,16736200.11321,0
1633032360000,43727.66,43727.67,43662.86,43665.08,188.875,1633032419999,8253504.89741,2094,63.430,2771953.35185,0
1633032420000,43665.09,43680.83,43646.06,43650.01,156.159,1633032479999,6817948.61714,1877,81.847,3573663.41443,0
1633032480000,43650.00,43669.54,43649.26,43654.63,48.423,1633032539999,2113972.14934,994,19.224,839223.75654,0
1633032540000,43654.63,43677.00,43650.01,43674.40,72.579,1633032599999,3168859.15993,1077,30.886,1348545.70505,0
1633032600000,43674.40,43701.19,43658.63,43675.96,67.240,1633032659999,2936995.41500,1167,38.392,1677061.27898,0
1633032660000,43675.96,43675.97,43662.45,43675.96,45.341,1633032719999,1980010.36436,849,12.375,540422.15896,0
1633032720000,43675.96,43720.07,43673.02,43717.19,101.328,1633032779999,4428125.25252,1389,65.758,2873610.15785,0
1633032780000,43717.18,43748.34,43705.97,43715.02,158.575,1633032839999,6934466.26310,1690,112.257,4909053.31962,0
1633032840000,43715.01,43715.02,43685.01,43699.58,162.563,1633032899999,7103860.02691,1547,44.224,1932456.49749,0
1633032900000,43699.58,43699.85,43655.58,43659.19,107.897,1633032959999,4711555.92327,1441,28.263,1234179.68612,0
1633032960000,43659.19,43694.95,43651.98,43693.18,83.706,1633033019999,3655155.51313,1131,38.778,1693520.33524,0
1633033020000,43693.19,43693.20,43650.05,43650.05,66.250,1633033079999,2892656.92632,960,18.239,796271.71148,0
1633033080000,43650.05,43650.08,43620.00,43642.41,95.428,1633033139999,4164272.56933,1338,27.152,1184834.41566,0
1633033140000,43643.10,43644.77,43627.41,43634.59,49.741,1633033199999,2170410.75599,898,17.997,785271.82165,0
1633033200000,43634.60,43640.34,43600.00,43616.99,154.988,1633033259999,6759749.19680,1574,53.208,2320682.93258,0
1633033260000,43616.46,43616.99,43595.43,43602.21,65.818,1633033319999,2870070.24809,1079,28.425,1239490.96694,0
1633033320000,43602.20,43650.00,43597.62,43647.93,82.148,1633033379999,3583083.39011,1137,52.028,2269468.91829,0
1633033380000,43647.93,43650.00,43627.77,43639.30,48.120,1633033439999,2100175.92709,828,28.392,1239152.95341,0
1633033440000,43639.30,43646.33,43594.09,43594.09,80.975,1633033499999,3532102.64540,1028,19.693,859198.75394,0
1633033500000,43594.10,43624.11,43590.29,43592.00,122.750,1633033559999,5352564.33181,1106,59.258,2584017.40966,0
1633033560000,43592.01,43592.01,43550.25,43553.56,147.319,1633033619999,6418792.35887,1601,45.894,1999867.18083,0
1633033620000,43551.29,43589.64,43539.95,43584.34,233.754,1633033679999,10182870.97643,1757,143.380,6246462.12109,0
1633033680000,43582.71,43630.55,43576.78,43619.59,94.093,1633033739999,4103184.46974,1300,66.154,2884931.54811,0
1633033740000,43619.59,43621.17,43593.79,43608.40,61.056,1633033799999,2662353.28136,978,20.960,913947.64496,0
1633033800000,43608.40,43613.35,43560.00,43564.19,115.813,1633033859999,5048804.16914,1457,38.935,1697401.10681,0
1633033860000,43564.19,43564.64,43550.00,43551.75,69.473,1633033919999,3025911.30372,965,20.899,910279.75088,0
1633033920000,43551.75,43593.67,43550.00,43583.90,100.008,1633033979999,4356695.15714,1329,43.758,1906268.77641,0
1633033980000,43583.90,43583.90,43447.00,43447.00,945.891,1633034039999,41145044.04647,6887,213.586,9287363.85100,0
1633034040000,43447.00,43457.35,43400.45,43407.05,446.512,1633034099999,19390290.76472,4369,142.902,6206432.00224,0
1633034100000,43406.28,43457.11,43374.65,43425.76,342.076,1633034159999,14848696.03240,3850,158.777,6893472.72857,0
1633034160000,43425.77,43437.00,43388.13,43433.87,250.655,1633034219999,10882110.64120,2191,146.796,6373357.76451,0
1633034220000,43433.15,43433.88,43312.38,43314.98,356.218,1633034279999,15446028.55732,3353,105.192,4561598.36234,0
1633034280000,43315.17,43349.54,43271.00,43347.32,592.278,1633034339999,25650611.13109,5732,221.052,9575265.14594,0
1633034340000,43347.31,43358.62,43312.56,43350.97,175.874,1633034399999,7622192.30189,1827,105.853,4587698.62574,0
1633034400000,43351.32,43376.03,43337.33,43349.73,156.837,1633034459999,6800350.48407,1807,109.492,4747740.75807,0
1633034460000,43349.73,43352.17,43275.00,43311.93,216.653,1633034519999,9381254.29739,2862,91.503,3961978.13462,0
1633034520000,43311.92,43347.63,43281.61,43282.95,190.220,1633034579999,8239167.52950,2289,98.374,4261314.60471,0
1633034580000,43282.94,43294.67,43220.00,43227.96,713.417,1633034639999,30853225.07838,5236,214.765,9288214.63437,0
1633034640000,43227.96,43246.56,43071.56,43173.72,1298.257,1633034699999,56019602.13363,10407,361.766,15612507.17646,0
1633034700000,43173.73,43246.37,43151.00,43155.04,496.368,1633034759999,21446029.81727,4647,224.702,9710488.41764,0
1633034760000,43155.04,43243.86,43142.59,43243.22,410.892,1633034819999,17742581.23213,3977,262.931,11354021.97336,0
1633034820000,43243.23,43284.45,43231.09,43263.43,293.372,1633034879999,12692202.17424,3160,204.538,8849234.28466,0
1633034880000,43262.28,43262.28,43190.02,43212.43,154.142,1633034939999,6664318.31782,1909,67.576,2921666.37932,0
1633034940000,43212.42,43267.53,43197.43,43258.27,118.686,1633034999999,5132503.52431,1702,85.786,3709728.90205,0
1633035000000,43258.27,43381.69,43258.26,43323.80,854.532,1633035059999,37031396.62581,5693,560.337,24280789.43376,0
1633035060000,43324.84,43430.48,43320.77,43398.00,545.298,1633035119999,23657584.62740,4431,436.830,18952274.88146,0
1633035120000,43398.00,43431.17,43360.00,43389.03,195.200,1633035179999,8471201.17396,2504,104.614,4540168.26600,0
1633035180000,43389.03,43431.17,43386.40,43414.87,113.714,1633035239999,4936613.58000,1688,66.664,2893987.41016,0
1633035240000,43415.66,43418.61,43356.02,43370.64,131.034,1633035299999,5684729.86208,1632,34.792,1509329.64641,0
1633035300000,43370.64,43388.00,43325.94,43354.60,148.356,1633035359999,6431976.05340,1874,73.580,3190076.80645,0
1633035360000,43354.60,43431.10,43353.70,43381.85,298.573,1633035419999,12957290.69704,2225,118.125,5125965.18406,0
1633035420000,43381.84,43409.87,43367.29,43409.86,94.842,1633035479999,4114374.68732,1178,26.177,1135715.17282,0
1633035480000,43409.87,43431.17,43393.48,43393.79,82.985,1633035539999,3602803.16512,1311,49.484,2148477.58291,0
1633035540000,43393.80,43417.94,43385.60,43417.83,61.585,1633035599999,2672928.37508,1132,30.047,1304105.52288,0
1633035600000,43417.82,43420.82,43350.79,43364.51,128.700,1633035659999,5582944.88322,1741,36.613,1588208.25706,0
1633035660000,43364.42,43390.29,43358.45,43374.34,56.362,1633035719999,2444672.99993,918,25.806,1119310.22723,0
1633035720000,43374.35,43481.72,43365.69,43465.97,325.437,1633035779999,14140620.83876,3156,264.286,11484114.80375,0
1633035780000,43466.48,43489.20,43455.46,43466.20,118.064,1633035839999,5132680.90992,1724,66.170,2876789.14158,0
1633035840000,43466.20,43490.87,43454.68,43490.87,85.702,1633035899999,3725684.96209,1159,51.832,2253439.11455,0
1633035900000,43490.86,43490.87,43458.60,43477.48,124.200,1633035959999,5399600.37662,1370,62.084,2699359.99584,0
1633035960000,43477.41,43477.41,43456.60,43473.70,61.244,1633036019999,2662089.87075,881,24.040,1044970.03236,0
1633036020000,43474.03,43474.49,43450.00,43450.00,107.791,1633036079999,4684592.34886,909,21.601,938851.36922,0
1633036080000,43450.00,43495.61,43436.26,43490.35,136.504,1633036139999,5934350.02542,1386,100.764,4380696.99942,0
1633036140000,43490.34,43490.46,43468.88,43474.81,61.218,1633036199999,2661761.08541,985,26.335,1145093.92339,0
1633036200000,43474.79,43480.00,43406.85,43416.92,162.239,1633036259999,7047027.34033,1518,27.836,1209195.16340,0
1633036260000,43416.92,43449.89,43415.67,43449.89,94.732,1633036319999,4114443.50947,1113,41.450,1800297.23240,0
1633036320000,43449.89,43449.89,43414.05,43419.44,60.729,1633036379999,2637577.08735,868,28.507,1238036.76284,0
1633036380000,43420.60,43463.48,43415.27,43456.47,185.593,1633036439999,8062543.33105,1322,118.757,5158942.74911,0
1633036440000,43456.48,43458.29,43426.59,43433.21,89.154,1633036499999,3872918.81049,781,27.289,1185271.71280,0
1633036500000,43431.05,43461.23,43380.82,43386.71,143.363,1633036559999,6224639.64212,1532,21.305,925276.16537,0
1633036560000,43386.71,43452.66,43363.48,43450.00,220.887,1633036619999,9586733.89676,1851,147.391,6398076.39863,0
1633036620000,43449.99,43460.44,43426.71,43426.85,178.227,1633036679999,7742700.86061,1309,57.321,2490266.66859,0
1633036680000,43426.86,43445.27,43412.49,43432.01,77.586,1633036739999,3369460.81637,870,54.792,2379576.76157,0
1633036740000,43432.00,43456.00,43425.92,43430.18,81.612,1633036799999,3545593.25182,864,65.886,2862471.09431,0
1633036800000,43430.18,43450.47,43403.84,43403.85,135.523,1633036859999,5884858.56452,1181,28.676,1245402.00388,0
1633036860000,43405.40,43412.19,43397.89,43403.46,49.190,1633036919999,2135060.44224,769,20.140,874183.31401,0
1633036920000,43403.46,43429.00,43397.89,43425.25,47.950,1633036979999,2081732.13131,701,23.926,1038701.94795,0
1633036980000,43425.25,43428.16,43394.95,43398.47,39.245,1633037039999,1703384.21497,731,11.835,513642.56910,0
1633037040000,43399.31,43416.97,43393.14,43400.39,59.532,1633037099999,2584037.20994,737,16.024,695518.47126,0
1633037100000,43400.40,43443.22,43400.39,43440.28,73.920,1633037159999,3210294.11388,908,52.767,2291597.71167,0
1633037160000,43440.28,43489.72,43434.96,43489.71,90.060,1633037219999,3914525.45804,1249,72.748,3162178.19072,0
1633037220000,43489.71,43489.71,43470.08,43478.24,70.875,1633037279999,3081647.71656,990,32.151,1397929.61887,0
1633037280000,43478.25,43490.00,43459.80,43469.76,70.972,1633037339999,3085700.99974,786,32.637,1419092.41596,0
1633037340000,43469.75,43486.34,43455.44,43469.99,101.022,1633037399999,4391506.24453,968,54.080,2351167.38502,0
1633037400000,43469.99,43479.49,43447.22,43449.18,56.098,1633037459999,2438155.41097,892,31.814,1382822.93892,0
1633037460000,43451.64,43455.64,43446.43,43447.98,28.484,1633037519999,1237683.25657,540,15.231,661817.16313,0
1633037520000,43447.97,43447.98,43438.06,43439.00,37.654,1633037579999,1635678.63244,485,10.601,460511.03023,0
1633037580000,43439.00,43450.00,43432.39,43445.16,52.671,1633037639999,2288167.10216,571,13.458,584683.77190,0
1633037640000,43447.28,43455.64,43445.16,43448.00,32.442,1633037699999,1409601.44063,557,18.666,811038.76712,0
1633037700000,43448.00,43460.76,43445.69,43459.07,29.926,1633037759999,1300515.23707,505,19.927,865973.39997,0
1633037760000,43459.07,43489.50,43455.93,43489.50,80.855,1633037819999,3515082.10949,752,68.694,2986406.87803,0
1633037820000,43489.49,43607.71,43485.56,43555.54,878.903,1633037879999,38283121.78303,6165,745.015,32451867.54445,0
1633037880000,43560.88,43636.10,43545.01,43597.45,433.465,1633037939999,18901316.40718,3623,320.473,13975037.04836,0
1633037940000,43597.45,43600.00,43581.97,43583.88,84.320,1633037999999,3675787.61623,1204,32.474,1415742.69905,0
1633038000000,43583.89,43587.66,43512.29,43516.38,201.930,1633038059999,8792881.93812,1783,23.803,1036587.43644,0
1633038060000,43516.31,43538.98,43512.00,43538.25,93.408,1633038119999,4065760.93474,1164,56.559,2461901.32776,0
1633038120000,43537.55,43541.23,43529.00,43529.32,69.321,1633038179999,3017795.85361,775,18.024,784667.91570,0
1633038180000,43529.32,43614.28,43529.00,43563.94,131.748,1633038239999,5741464.21782,1491,101.939,4442828.98671,0
1633038240000,43563.94,43605.32,43557.04,43562.38,110.959,1633038299999,4836371.97104,1392,41.168,1794481.40842,0
1633038300000,43562.38,43562.39,43538.61,43559.67,70.268,1633038359999,3060196.01585,1141,31.715,1381222.95457,0
1633038360000,43559.66,43594.73,43558.23,43580.31,76.632,1633038419999,3339705.19881,1112,47.945,2089452.48585,0
1633038420000,43581.39,43610.50,43577.00,43578.30,106.237,1633038479999,4631464.54963,1112,71.022,3096265.14073,0
1633038480000,43578.30,43622.00,43578.29,43618.04,90.350,1633038539999,3939833.59964,1199,62.013,2704255.12013,0
1633038540000,43618.03,43623.94,43611.42,43617.73,59.666,1633038599999,2602519.36592,1113,34.058,1485570.50387,0
1633038600000,43619.19,43621.41,43609.66,43609.66,70.524,1633038659999,3075901.98879,888,23.029,1004461.00078,0
1633038660000,43609.67,43644.63,43602.12,43637.95,110.783,1633038719999,4833011.90640,1173,71.449,3117161.34450,0
1633038720000,43637.95,43736.76,43632.41,43720.44,427.278,1633038779999,18671055.98637,4682,317.213,13861530.60542,0
1633038780000,43720.46,43773.71,43679.75,43730.61,403.635,1633038839999,17652127.53644,4072,228.836,10009218.09871,0
1633038840000,43730.62,43736.89,43677.27,43680.79,197.791,1633038899999,8643772.83103,1764,48.899,2137057.39173,0
1633038900000,43680.79,43773.71,43676.04,43734.96,262.049,1633038959999,11462200.34685,2479,192.040,8399909.13747,0
1633038960000,43734.96,43757.16,43706.58,43716.24,130.521,1633039019999,5707503.94863,1655,55.887,2444097.83061,0
1633039020000,43715.29,43744.26,43705.02,43732.00,114.671,1633039079999,5013398.98244,1220,51.458,2250041.84608,0
1633039080000,43732.71,43732.71,43715.51,43717.60,101.239,1633039139999,4426472.31140,1185,40.558,1773329.64208,0
1633039140000,43717.61,43768.00,43717.60,43729.27,149.251,1633039199999,6528847.83832,1542,82.377,3603555.14748,0
1633039200000,43729.27,43799.81,43725.31,43752.42,344.681,1633039259999,15084003.22101,3134,231.584,10135200.21369,0
1633039260000,43755.52,43755.53,43667.07,43667.08,163.195,1633039319999,7134512.25682,1836,34.920,1527391.63932,0
1633039320000,43667.07,43694.31,43654.82,43684.77,129.204,1633039379999,5643304.52016,1776,49.146,2146706.94314,0
1633039380000,43684.78,43714.93,43680.00,43700.34,84.106,1633039439999,3675280.82364,1366,49.808,2176615.43827,0
1633039440000,43700.34,43709.56,43621.26,43625.93,282.294,1633039499999,12323097.75943,2667,55.836,2437081.50873,0
1633039500000,43625.93,43700.00,43618.00,43634.00,168.117,1633039559999,7340118.78967,1843,93.867,4098668.81901,0
1633039560000,43634.01,43662.24,43617.50,43617.50,73.773,1633039619999,3219474.51735,1235,26.846,1171612.85570,0
1633039620000,43620.34,43653.74,43618.02,43648.57,70.697,1633039679999,3084437.35113,1136,32.963,1438248.35996,0
1633039680000,43648.57,43683.48,43645.81,43664.43,121.391,1633039739999,5299653.23565,1343,85.682,3740500.48084,0
1633039740000,43664.42,43664.42,43618.30,43632.91,88.651,1633039799999,3869054.55754,1000,13.232,577574.71926,0
1633039800000,43632.66,43648.19,43607.71,43621.31,112.992,1633039859999,4928790.32484,1260,34.170,1490589.55002,0
1633039860000,43621.31,43665.39,43619.83,43661.47,73.152,1633039919999,3192670.18945,1119,36.248,1582145.63917,0
1633039920000,43661.46,43686.00,43656.69,43685.99,111.033,1633039979999,4849015.85407,1314,70.182,3065086.46368,0
1633039980000,43685.99,43686.00,43672.35,43680.18,44.787,1633040039999,1956214.13438,887,18.332,800712.56604,0
1633040040000,43680.19,43681.17,43641.34,43660.38,67.564,1633040099999,2950237.76159,970,22.087,964416.11860,0
1633040100000,43660.38,43690.00,43648.97,43666.75,130.426,1633040159999,5695768.95272,1251,93.832,4097622.67389,0
1633040160000,43666.77,43670.09,43629.34,43644.18,67.946,1633040219999,2965434.48550,1014,21.866,954347.99112,0
1633040220000,43640.84,43661.73,43625.01,43629.25,105.325,1633040279999,4595849.17629,962,36.134,1576681.61506,0
1633040280000,43629.25,43661.72,43607.71,43656.59,122.692,1633040339999,5352877.37451,1333,49.934,2178982.96309,0
1633040340000,43656.60,43747.39,43652.44,43729.89,161.113,1633040399999,7042381.12815,1869,141.142,6169550.59195,0
1633040400000,43732.26,43736.68,43694.84,43719.32,123.657,1633040459999,5406572.11882,1528,76.840,3359647.12680,0
1633040460000,43719.33,43727.65,43700.00,43708.23,68.340,1633040519999,2987480.39758,968,30.405,1329219.32457,0
1633040520000,43708.23,43730.00,43700.55,43721.67,45.992,1633040579999,2010594.61109,836,23.608,1032140.03879,0
1633040580000,43721.67,43779.33,43718.97,43762.43,196.923,1633040639999,8616404.27555,1875,159.679,6986796.35058,0
1633040640000,43762.44,43780.00,43743.52,43768.99,110.817,1633040699999,4849662.84818,1307,40.473,1771317.93887,0
1633040700000,43768.99,43774.22,43752.34,43757.78,86.017,1633040759999,3764317.62584,1167,57.305,2507844.13618,0
1633040760000,43759.39,43847.27,43755.02,43819.01,321.721,1633040819999,14096976.21520,3575,257.171,11269229.71713,0
1633040820000,43819.01,43884.82,43807.04,43873.77,362.688,1633040879999,15902044.78818,4016,250.861,10999406.36280,0
1633040880000,43873.74,43889.68,43834.85,43834.85,250.403,1633040939999,10984296.24296,2715,109.185,4789782.64092,0
1633040940000,43834.85,43873.01,43834.85,43866.48,89.498,1633040999999,3925299.36849,1547,34.927,1531782.17348,0
1633041000000,43865.21,43868.90,43749.07,43781.49,553.358,1633041059999,24233855.28524,3492,71.873,3148261.82462,0
1633041060000,43781.49,43805.34,43739.00,43742.34,204.435,1633041119999,8950225.25642,1873,51.888,2271695.21143,0
1633041120000,43744.83,43749.73,43710.57,43742.20,268.644,1633041179999,11747753.28243,2233,84.111,3678440.15475,0
1633041180000,43742.79,43753.26,43714.00,43723.09,73.756,1633041239999,3225660.34995,1150,34.393,1504232.71756,0
1633041240000,43723.09,43723.87,43681.11,43706.07,173.042,1633041299999,7562492.06063,1885,31.891,1393820.41948,0
1633041300000,43706.08,43719.49,43635.40,43650.02,244.196,1633041359999,10663831.49315,2516,60.174,2627976.88546,0
1633041360000,43650.01,43669.09,43634.69,43668.10,88.010,1633041419999,3841677.35184,1449,41.563,1814352.49788,0
1633041420000,43668.10,43707.07,43650.01,43702.19,98.969,1633041479999,4322149.02914,1402,65.873,2876756.42387,0
1633041480000,43700.92,43710.65,43677.86,43692.44,115.255,1633041539999,5035969.90457,1195,56.215,2456373.05451,0
1633041540000,43690.92,43700.36,43675.00,43689.73,52.172,1633041599999,2279299.40531,849,27.748,1212276.12352,0
1633041600000,43690.10,43693.21,43650.00,43653.16,91.343,1633041659999,3988436.78964,1065,22.467,981003.10077,0
1633041660000,43653.15,43676.54,43650.23,43671.26,59.918,1633041719999,2616408.28275,921,28.625,1249951.29972,0
1633041720000,43671.27,43705.34,43664.61,43705.34,70.412,1633041779999,3075863.83516,904,46.059,2012194.81457,0
1633041780000,43705.34,43712.86,43674.46,43684.10,80.884,1633041839999,3533904.03935,959,51.939,2269262.13821,0
1633041840000,43684.10,43756.70,43680.22,43723.81,209.258,1633041899999,9150778.65537,1762,145.421,6359342.38883,0
1633041900000,43724.30,43755.89,43670.00,43697.72,137.025,1633041959999,5988238.16020,1418,71.187,3110837.36220,0
1633041960000,43695.52,43698.99,43667.88,43690.44,61.466,1633042019999,2684815.12891,993,32.214,1407105.24064,0
1633042020000,43690.45,43735.00,43672.86,43727.95,125.964,1633042079999,5504714.22182,1220,85.745,3747546.81524,0
1633042080000,43726.35,43735.51,43698.38,43698.38,90.031,1633042139999,3935771.25150,977,20.326,888575.71101,0
1633042140000,43697.82,43697.82,43667.54,43675.45,85.925,1633042199999,3752870.08938,947,19.346,845025.64543,0
1633042200000,43675.45,43724.41,43675.45,43684.38,128.254,1633042259999,5604405.24365,1380,85.322,3728487.46868,0
1633042260000,43684.37,43727.35,43670.61,43724.01,135.588,1633042319999,5924331.90544,1318,90.535,3956137.17216,0
1633042320000,43724.02,43751.73,43713.52,43744.71,113.945,1633042379999,4983156.41908,1348,75.892,3318974.80092,0
1633042380000,43743.70,43749.74,43717.49,43739.31,50.971,1633042439999,2229527.83171,908,26.285,1149778.80430,0
1633042440000,43740.07,43743.88,43712.53,43719.53,35.454,1633042499999,1550481.20883,750,16.948,741183.44050,0
1633042500000,43719.53,43729.65,43670.75,43684.83,97.360,1633042559999,4253580.06231,1166,38.411,1678006.42405,0
1633042560000,43684.84,43730.44,43679.33,43721.83,66.819,1633042619999,2920441.75521,993,44.079,1926572.85799,0
1633042620000,43721.82,43721.83,43691.30,43697.72,43.082,1633042679999,1882815.60071,812,9.978,436047.78662,0
1633042680000,43697.72,43724.98,43694.91,43711.11,38.724,1633042739999,1692508.98633,688,23.373,1021512.44785,0
1633042740000,43711.11,43741.05,43709.90,43710.62,71.170,1633042799999,3111493.59322,965,22.205,970780.91628,0
1633042800000,43710.63,43734.99,43693.03,43726.04,164.589,1633042859999,7195546.43134,1366,90.779,3968742.89470,0
1633042860000,43726.04,43749.50,43724.64,43740.00,55.302,1633042919999,2418724.10811,911,33.920,1483552.00885,0
1633042920000,43739.99,43780.00,43739.79,43780.00,92.264,1633042979999,4037557.15505,1235,70.233,3073475.77493,0
1633042980000,43779.99,43788.17,43760.50,43761.21,68.695,1633043039999,3007335.13071,1067,32.860,1438544.83346,0
1633043040000,43761.21,43791.49,43761.20,43781.19,63.131,1633043099999,2763748.90193,949,39.297,1720367.45577,0
1633043100000,43781.19,43788.54,43764.66,43767.50,167.461,1633043159999,7330944.87349,1049,88.292,3865209.35792,0
1633043160000,43767.50,43771.93,43683.00,43683.00,88.060,1633043219999,3850322.81418,1300,15.018,656914.11611,0
1633043220000,43683.00,43724.63,43663.57,43704.63,142.292,1633043279999,6217198.72186,1540,62.951,2751052.70029,0
1633043280000,43704.12,43721.42,43660.45,43660.46,130.309,1633043339999,5693803.74320,1269,43.332,1893558.70638,0
1633043340000,43660.45,43697.57,43631.10,43640.06,221.815,1633043399999,9683337.87269,2098,73.580,3212963.69421,0
1633043400000,43640.01,43652.56,43612.55,43618.30,202.798,1633043459999,8848571.77798,2107,68.277,2979387.71797,0
1633043460000,43619.08,43622.99,43556.16,43579.46,385.814,1633043519999,16816170.18832,3693,131.148,5716990.41515,0
1633043520000,43579.46,43654.80,43579.46,43626.50,155.982,1633043579999,6805067.17502,1734,126.662,5525924.42110,0
1633043580000,43626.50,43670.00,43626.50,43666.72,81.818,1633043639999,3571747.74133,1152,56.355,2460231.75433,0
1633043640000,43666.73,43699.64,43650.00,43665.69,107.805,1633043699999,4708326.11571,1263,76.331,3333866.34787,0
1633043700000,43665.69,43689.39,43590.34,43609.96,241.037,1633043759999,10513535.14325,2058,56.925,2483673.87525,0
1633043760000,43609.96,43616.53,43584.00,43596.61,78.949,1633043819999,3442112.77478,1263,44.285,1930745.93787,0
1633043820000,43596.62,43630.28,43593.65,43604.24,70.610,1633043879999,3079329.28344,975,34.756,1515778.35652,0
1633043880000,43604.24,43631.33,43601.21,43606.96,40.541,1633043939999,1768122.96889,865,16.266,709459.78779,0
1633043940000,43604.52,43610.34,43571.79,43575.66,73.350,1633043999999,3197348.39525,938,19.440,847364.33575,0
1633044000000,43575.65,43624.53,43565.64,43609.67,157.878,1633044059999,6882137.32172,1308,101.577,4428213.59429,0
1633044060000,43609.67,43616.17,43581.53,43594.36,49.668,1633044119999,2165382.40288,838,17.648,769387.37662,0
1633044120000,43594.35,43630.79,43594.35,43612.63,136.229,1633044179999,5941702.42878,1147,50.920,2220873.23051,0
1633044180000,43612.63,43620.53,43592.45,43617.51,56.773,1633044239999,2475922.25421,918,30.897,1347416.95500,0
1633044240000,43617.50,43637.86,43608.62,43635.97,38.882,1633044299999,1696150.41793,772,26.382,1150860.77048,0
1633044300000,43635.98,43646.21,43590.00,43590.52,77.483,1633044359999,3379952.88791,972,28.661,1250297.33196,0
1633044360000,43590.52,43627.18,43590.00,43627.17,34.989,1633044419999,1525746.10748,742,20.761,905319.84494,0
1633044420000,43627.18,43666.37,43626.32,43660.54,84.891,1633044479999,3705490.57473,1022,66.059,2883490.90620,0
1633044480000,43660.53,43695.70,43660.53,43694.00,109.789,1633044539999,4795987.92415,1205,81.991,3581627.27217,0
1633044540000,43693.98,43729.99,43682.37,43698.39,167.091,1633044599999,7302571.68201,1633,87.777,3836364.93966,0
1633044600000,43696.63,43775.60,43687.63,43770.46,236.041,1633044659999,10317455.35749,1880,103.873,4542441.62634,0
1633044660000,43770.47,43841.48,43751.79,43830.30,320.479,1633044719999,14035977.74085,3403,233.765,10238734.03913,0
1633044720000,43829.00,43858.41,43790.00,43833.95,376.811,1633044779999,16515920.01801,3128,199.351,8738925.28530,0
1633044780000,43833.94,43880.00,43817.10,43847.59,305.060,1633044839999,13377689.36265,2969,122.123,5355770.71326,0
1633044840000,43848.32,43870.46,43809.19,43821.98,212.116,1633044899999,9298034.84616,2221,65.997,2893280.40178,0
1633044900000,43821.98,43824.52,43782.52,43816.98,129.196,1633044959999,5659067.24045,1495,45.817,2006840.10919,0
1633044960000,43817.16,43840.00,43787.96,43790.02,115.752,1633045019999,5071601.29623,1259,41.837,1833253.06451,0
1633045020000,43790.02,43817.17,43784.82,43790.00,84.143,1633045079999,3685040.41313,1066,29.764,1303608.46721,0
1633045080000,43790.00,43791.34,43786.98,43789.34,128.489,1633045139999,5626234.71384,822,28.772,1259882.70978,0
1633045140000,43789.33,43850.00,43789.33,43826.92,117.149,1633045199999,5134144.41632,1350,86.025,3770186.79659,0
1633045200000,43826.45,43828.31,43789.33,43809.05,128.012,1633045259999,5608424.01495,1295,43.076,1887023.03180,0
1633045260000,43809.06,43847.24,43809.05,43841.02,87.513,1633045319999,3835726.07878,1259,48.760,2137209.24603,0
1633045320000,43841.02,43867.50,43827.00,43828.30,122.795,1633045379999,5384073.77846,1394,89.730,3934382.11583,0
1633045380000,43826.99,43845.00,43798.90,43798.90,171.121,1633045439999,7498988.25961,1383,42.268,1852464.27289,0
1633045440000,43798.90,43817.62,43789.33,43815.00,54.485,1633045499999,2386429.79041,926,35.688,1563139.09074,0
1633045500000,43817.13,43860.50,43811.01,43853.91,88.515,1633045559999,3879995.86694,1227,64.859,2843220.30951,0
1633045560000,43853.90,43879.65,43810.89,43810.90,196.724,1633045619999,8625642.93996,1770,62.610,2746090.45664,0
1633045620000,43810.91,43822.32,43789.33,43791.61,234.807,1633045679999,10284652.72720,1815,81.162,3555036.60625,0
1633045680000,43791.61,43835.88,43791.61,43794.80,58.314,1633045739999,2554636.06604,990,27.910,1222704.22319,0
1633045740000,43794.96,43823.55,43791.59,43797.16,129.982,1633045799999,5692703.57597,949,42.525,1862492.85983,0
1633045800000,43797.16,43803.98,43786.98,43786.99,262.556,1633045859999,11497054.44522,1368,70.202,3074196.04888,0
1633045860000,43786.98,43793.65,43786.98,43786.99,97.954,1633045919999,4289178.97794,797,41.860,1832955.13436,0
